COUNTRYCODE,YEAR,MILITARYSPENDINGGDP
SLE,1974,1.213897
SLE,1975,1.0302078
SLE,1976,1.0920945
SLE,1977,1.0884172
SLE,1978,0.99988234
SLE,1979,1.1076564
SLE,1980,0.5874077
SLE,1981,0.54383355
SLE,1982,0.43284687
SLE,1983,0.36074767
SLE,1984,0.30218446
SLE,1985,0.22482963
SLE,1986,0.34539083
SLE,1987,0.25155914
SLE,1988,0.30158615
SLE,1989,0.5244563
SLE,1990,0.8207695
SLE,1991,1.2792006
SLE,1992,1.687783
SLE,1993,1.3066286
SLE,1994,1.2507533
SLE,1995,1.2370108
SLE,1996,0.84985566
SLE,1997,0.48048255
SLE,1998,0.64366674
SLE,1999,1.0931945
SLE,2000,1.5780106
SLE,2001,1.7227186
SLE,2002,1.3597047
SLE,2003,1.277885
SLE,2004,0.97490984
SLE,2005,0.8594922
SLE,2006,0.8909373
SLE,2007,0.8426956
SLE,2008,0.6036585
SLE,2009,0.69577146
SLE,2010,0.60043496
SLE,2011,0.530893
SLE,2012,0.517911
SLE,2013,0.4699572
SLE,2014,0.7473099
SLE,2015,0.58167005
SLE,2016,0.71416825
SLE,2017,0.67696977
SLE,2018,0.4656796
SLE,2019,0.3763257
SLE,2020,0.4860955
SLE,2021,0.6002616
SLE,2022,0.58225834
SLE,2023,0.60327625
SLE,2024,0.46253964
SGP,1970,5.399081
SGP,1971,5.641703
SGP,1972,5.085808
SGP,1973,4.7046313
SGP,1974,4.2941723
SGP,1975,4.6492567
SGP,1976,5.044361
SGP,1977,5.6771617
SGP,1978,5.195237
SGP,1979,4.6520157
SGP,1980,4.6368613
SGP,1981,4.741355
SGP,1982,4.6511903
SGP,1983,4.0714684
SGP,1984,4.6988153
SGP,1985,5.656613
SGP,1986,5.4425116
SGP,1987,4.870611
SGP,1988,4.5478654
SGP,1989,4.4928985
SGP,1990,4.6321445
SGP,1991,4.4483566
SGP,1992,4.471369
SGP,1993,4.091765
SGP,1994,3.791435
SGP,1995,4.182558
SGP,1996,4.2580786
SGP,1997,4.4518056
SGP,1998,5.209796
SGP,1999,5.2072616
SGP,2000,4.507572
SGP,2001,4.798907
SGP,2002,4.8932366
SGP,2003,4.8375273
SGP,2004,4.384287
SGP,2005,4.2750435
SGP,2006,3.9229114
SGP,2007,3.602553
SGP,2008,3.8500268
SGP,2009,3.8824234
SGP,2010,3.3813982
SGP,2011,3.1938746
SGP,2012,3.1081662
SGP,2013,3.038491
SGP,2014,3.0478604
SGP,2015,3.0467126
SGP,2016,3.095311
SGP,2017,2.9720109
SGP,2018,2.8077605
SGP,2019,2.7597065
SGP,2020,2.8030627
SGP,2021,2.5370464
SGP,2022,2.4063437
SGP,2023,2.8301413
SGP,2024,2.8417656
SXM,2023,
SVK,1993,1.9963603
SVK,1994,1.9395189
SVK,1995,3.100703
SVK,1996,2.9341888
SVK,1997,2.26784
SVK,1998,1.7353511
SVK,1999,1.5698535
SVK,2000,1.6537043
SVK,2001,1.8433378
SVK,2002,1.7763886
SVK,2003,1.8497529
SVK,2004,1.6557688
SVK,2005,1.6860962
SVK,2006,1.5943478
SVK,2007,1.4779832
SVK,2008,1.4601065
SVK,2009,1.5174426
SVK,2010,1.2498777
SVK,2011,1.0693914
SVK,2012,1.0769372
SVK,2013,0.9766531
SVK,2014,0.9822067
SVK,2015,1.1060474
SVK,2016,1.1112258
SVK,2017,1.1005131
SVK,2018,1.2162721
SVK,2019,1.7028481
SVK,2020,1.9041443
SVK,2021,1.7124361
SVK,2022,1.8012769
SVK,2023,1.8386109
SVK,2024,2.0107815
SVN,1992,2.2472334
SVN,1993,1.8173013
SVN,1994,1.6540747
SVN,1995,1.5660945
SVN,1996,1.5370278
SVN,1997,1.4028708
SVN,1998,1.3653088
SVN,1999,1.2156086
SVN,2000,1.1030903
SVN,2001,1.3134766
SVN,2002,1.4084785
SVN,2003,1.4199051
SVN,2004,1.4437902
SVN,2005,1.4304082
SVN,2006,1.5508505
SVN,2007,1.448554
SVN,2008,1.5001833
SVN,2009,1.6049523
SVN,2010,1.6170496
SVN,2011,1.3018793
SVN,2012,1.177172
SVN,2013,1.0589472
SVN,2014,0.9832326
SVN,2015,0.93878794
SVN,2016,1.0150812
SVN,2017,0.99066806
SVN,2018,0.9867597
SVN,2019,1.0625782
SVN,2020,1.0654982
SVN,2021,1.2398447
SVN,2022,1.2950553
SVN,2023,1.3213192
SVN,2024,1.3100111
SLB,2023,
SOM,1961,0.23082541
SOM,1962,0.25447044
SOM,1963,0.29015544
SOM,1964,0.3304878
SOM,1965,0.29695576
SOM,1966,0.35364527
SOM,1967,0.38794434
SOM,1968,0.40722656
SOM,1969,0.41958043
SOM,1970,0.49601415
SOM,1971,0.48305085
SOM,1972,0.45360824
SOM,1973,0.50549453
SOM,1974,0.7271491
SOM,1975,0.51620114
SOM,1976,0.5175128
SOM,1977,0.46075583
SOM,1978,0.9949883
SOM,1979,0.974661
SOM,1980,0.54973525
SOM,1981,0.60770977
SOM,1982,0.28826663
SOM,1983,0.23932452
SOM,1984,0.14312764
SOM,1985,0.050709706
SOM,1986,28.948242
SOM,1987,16.956211
SOM,1988,17.435717
SOM,1989,1.5299921
SOM,2013,0.44385755
SOM,2014,0.93524754
SOM,2015,0.6813916
SOM,2016,0.6454607
SOM,2017,0.7490669
SOM,2018,0.97246283
SOM,2019,0.82865393
SOM,2020,1.1376519
SOM,2021,1.170698
SOM,2022,1.1630011
SOM,2023,1.2852037
SOM,2024,1.5857805
ZAF,1951,1.6205384
ZAF,1952,1.7395424
ZAF,1953,1.3517711
ZAF,1954,1.2022892
ZAF,1955,1.2160519
ZAF,1956,1.2929434
ZAF,1957,1.3002023
ZAF,1958,0.9809396
ZAF,1959,0.88067067
ZAF,1960,0.9509771
ZAF,1961,1.4678491
ZAF,1962,2.2548373
ZAF,1963,2.0646083
ZAF,1964,2.6956089
ZAF,1965,2.6308289
ZAF,1966,2.7048728
ZAF,1967,2.7880187
ZAF,1968,2.7611754
ZAF,1969,2.6084793
ZAF,1970,2.3337452
ZAF,1971,2.458193
ZAF,1972,2.372669
ZAF,1973,2.64691
ZAF,1974,3.0851994
ZAF,1975,3.8749547
ZAF,1976,4.7279906
ZAF,1977,5.2633343
ZAF,1978,4.5621986
ZAF,1979,3.8630738
ZAF,1980,3.3046336
ZAF,1981,3.6381292
ZAF,1982,3.6140933
ZAF,1983,3.6046484
ZAF,1984,3.6956067
ZAF,1985,3.6983337
ZAF,1986,3.8205762
ZAF,1987,4.1921706
ZAF,1988,4.6237593
ZAF,1989,4.357885
ZAF,1990,3.8963516
ZAF,1991,3.2226338
ZAF,1992,2.8176508
ZAF,1993,2.4955237
ZAF,1994,2.561966
ZAF,1995,2.1178641
ZAF,1996,1.7558789
ZAF,1997,1.5821335
ZAF,1998,1.3831668
ZAF,1999,1.2720529
ZAF,2000,1.3872892
ZAF,2001,1.483161
ZAF,2002,1.5293095
ZAF,2003,1.4688113
ZAF,2004,1.3557286
ZAF,2005,1.2348113
ZAF,2006,1.153872
ZAF,2007,1.0585196
ZAF,2008,1.0394175
ZAF,2009,1.0895047
ZAF,2010,1.003481
ZAF,2011,1.0026534
ZAF,2012,1.0335227
ZAF,2013,1.027794
ZAF,2014,1.021894
ZAF,2015,1.0069287
ZAF,2016,0.97104675
ZAF,2017,0.9435685
ZAF,2018,0.8947571
ZAF,2019,0.88243026
ZAF,2020,0.9565108
ZAF,2021,0.80596507
ZAF,2022,0.798457
ZAF,2023,0.75456107
ZAF,2024,0.70015085
SGS,2023,
KOR,1953,2.362869
KOR,1954,5.8536587
KOR,1955,6.2422633
KOR,1956,8.327782
KOR,1957,6.7961164
KOR,1958,7.4274473
KOR,1959,7.638889
KOR,1960,7.1575484
KOR,1961,6.7261496
KOR,1962,6.8671966
KOR,1963,4.823859
KOR,1964,4.1344395
KOR,1965,4.410475
KOR,1966,4.6888733
KOR,1967,4.6851425
KOR,1968,4.730642
KOR,1969,4.6943946
KOR,1970,4.4033465
KOR,1971,4.7349887
KOR,1972,5.010068
KOR,1973,4.0347323
KOR,1974,4.5414457
KOR,1975,4.8787165
KOR,1976,5.908156
KOR,1977,6.034939
KOR,1978,6.3714504
KOR,1979,5.5258765
KOR,1980,6.3987722
KOR,1981,6.4158573
KOR,1982,6.240895
KOR,1983,5.7268133
KOR,1984,5.254535
KOR,1985,5.2255316
KOR,1986,4.948256
KOR,1987,4.4686055
KOR,1988,4.281216
KOR,1989,4.2902355
KOR,1990,4.0023046
KOR,1991,3.7111278
KOR,1992,3.6902726
KOR,1993,3.417895
KOR,1994,3.1927526
KOR,1995,2.8923328
KOR,1996,2.7434797
KOR,1997,2.6633878
KOR,1998,2.794442
KOR,1999,2.4925773
KOR,2000,2.3098636
KOR,2001,2.2802339
KOR,2002,2.1694477
KOR,2003,2.1752412
KOR,2004,2.1657884
KOR,2005,2.2804017
KOR,2006,2.2989237
KOR,2007,2.2709353
KOR,2008,2.3885076
KOR,2009,2.4999015
KOR,2010,2.361228
KOR,2011,2.3711429
KOR,2012,2.3920596
KOR,2013,2.391287
KOR,2014,2.4132724
KOR,2015,2.3763711
KOR,2016,2.3358
KOR,2017,2.298131
KOR,2018,2.3615098
KOR,2019,2.51932
KOR,2020,2.642977
KOR,2021,2.6190493
KOR,2022,2.5764256
KOR,2023,2.5992577
KOR,2024,2.5620525
SSD,2008,5.7612886
SSD,2009,4.9684625
SSD,2010,4.1406326
SSD,2011,6.0944157
SSD,2012,8.771149
SSD,2013,6.569864
SSD,2014,8.574523
SSD,2015,8.603653
SSD,2016,4.8467493
SSD,2017,3.993378
SSD,2018,4.7742496
SSD,2019,3.8012526
SSD,2020,1.8663588
SSD,2021,1.5112946
SSD,2022,1.5746739
SSD,2023,2.096134
SSD,2024,1.9617071
ESP,1954,2.2908678
ESP,1955,2.3107
ESP,1956,2.2600944
ESP,1957,2.2346427
ESP,1958,1.9334356
ESP,1959,1.905453
ESP,1960,2.250747
ESP,1961,2.031245
ESP,1962,2.267746
ESP,1963,1.9696329
ESP,1964,1.9305584
ESP,1965,1.8848668
ESP,1966,2.0796192
ESP,1967,1.851957
ESP,1968,2.2976725
ESP,1969,2.4341674
ESP,1970,2.286616
ESP,1971,2.1079717
ESP,1972,2.3177822
ESP,1973,2.1107416
ESP,1974,2.207564
ESP,1975,2.0042622
ESP,1976,2.321047
ESP,1977,2.3142326
ESP,1978,2.3579574
ESP,1979,2.4970648
ESP,1980,2.4898958
ESP,1981,2.5821087
ESP,1982,2.6603067
ESP,1983,2.9362729
ESP,1984,2.9660056
ESP,1985,2.9547217
ESP,1986,2.6250367
ESP,1987,2.6147006
ESP,1988,2.489375
ESP,1989,2.3596752
ESP,1990,2.2933054
ESP,1991,2.1291924
ESP,1992,2.0428038
ESP,1993,2.0118718
ESP,1994,2.0013373
ESP,1995,1.9170225
ESP,1996,1.8144389
ESP,1997,1.7228156
ESP,1998,1.75732
ESP,1999,1.7552346
ESP,2000,1.725518
ESP,2001,1.6295841
ESP,2002,1.4559737
ESP,2003,1.4225444
ESP,2004,1.4302212
ESP,2005,1.3871778
ESP,2006,1.3700074
ESP,2007,1.3631064
ESP,2008,1.3676205
ESP,2009,1.3583539
ESP,2010,1.3816645
ESP,2011,1.3257362
ESP,2012,1.4169518
ESP,2013,1.2661887
ESP,2014,1.2462595
ESP,2015,1.2596927
ESP,2016,1.128481
ESP,2017,1.2221109
ESP,2018,1.2456248
ESP,2019,1.2246453
ESP,2020,1.3542961
ESP,2021,1.3376889
ESP,2022,1.4055469
ESP,2023,1.4715776
ESP,2024,1.4321074
LKA,1951,0.24548474
LKA,1952,0.33770382
LKA,1953,0.44890818
LKA,1954,0.6714028
LKA,1955,0.54520327
LKA,1956,0.67700595
LKA,1957,0.9118067
LKA,1958,1.2401011
LKA,1959,1.2305679
LKA,1960,1.1830523
LKA,1961,1.1832727
LKA,1962,1.0828551
LKA,1963,0.89779186
LKA,1964,0.8517259
LKA,1965,0.85261005
LKA,1966,0.87291586
LKA,1967,0.8451367
LKA,1968,0.79453206
LKA,1969,0.8073963
LKA,1970,0.91664225
LKA,1971,1.3626335
LKA,1973,0.8748098
LKA,1974,0.7950865
LKA,1975,0.8035895
LKA,1976,0.6592392
LKA,1977,0.68437386
LKA,1978,0.8030001
LKA,1979,0.83446276
LKA,1980,0.7657793
LKA,1981,0.62679845
LKA,1982,0.5447409
LKA,1983,0.8891374
LKA,1984,0.9224305
LKA,1985,3.16077
LKA,1986,2.696658
LKA,1987,3.3931468
LKA,1988,2.3711832
LKA,1989,1.7985954
LKA,1990,2.3284874
LKA,1991,3.0820878
LKA,1992,3.36764
LKA,1993,3.4317856
LKA,1994,3.7293382
LKA,1995,5.861132
LKA,1996,5.519783
LKA,1997,4.6306024
LKA,1998,4.643464
LKA,1999,4.030164
LKA,2000,5.033873
LKA,2001,4.2869906
LKA,2002,3.3425894
LKA,2003,2.8689117
LKA,2004,2.9973586
LKA,2005,2.6395333
LKA,2006,2.7987735
LKA,2007,3.2606084
LKA,2008,3.2436018
LKA,2009,3.1618986
LKA,2010,2.700748
LKA,2011,2.6853187
LKA,2012,2.1551995
LKA,2013,2.1540482
LKA,2014,2.412647
LKA,2015,2.4170113
LKA,2016,1.9793553
LKA,2017,1.9769285
LKA,2018,1.7346935
LKA,2019,1.7521992
LKA,2020,1.7398874
LKA,2021,1.712657
LKA,2022,1.3433273
LKA,2023,1.6400307
LKA,2024,1.4253908
SDN,1956,1.12
SDN,1957,1.6366667
SDN,1958,1.5197569
SDN,1959,1.7100592
SDN,1960,1.9174042
SDN,1961,1.8449612
SDN,1962,2.0595238
SDN,1963,2.1491227
SDN,1964,3.1422415
SDN,1965,4.115304
SDN,1966,3.525151
SDN,1967,3.6546185
SDN,1968,3.7500002
SDN,1969,5.1972556
SDN,1970,4.954008
SDN,1971,4.6033654
SDN,1972,4.1917505
SDN,1973,3.162119
SDN,1974,2.5678358
SDN,1975,2.2510822
SDN,1976,2.6666667
SDN,1977,2.6156034
SDN,1978,2.040691
SDN,1979,2.593152
SDN,1980,2.3027048
SDN,1981,1.7818067
SDN,1982,2.4404762
SDN,1983,3.2686858
SDN,1984,4.08452
SDN,1985,3.399698
SDN,1986,3.227248
SDN,1987,2.5527132
SDN,1988,3.5519652
SDN,1990,4.8133245
SDN,1991,4.9923015
SDN,1992,4.3893633
SDN,1993,4.9211187
SDN,1994,3.897835
SDN,1995,2.0730453
SDN,1996,1.2693262
SDN,1997,0.9543286
SDN,1998,2.3796499
SDN,1999,4.0097566
SDN,2000,4.471292
SDN,2001,2.469318
SDN,2002,2.6719155
SDN,2003,1.8642122
SDN,2004,4.65651
SDN,2005,3.3112812
SDN,2006,3.6405125
SDN,2007,4.0832305
SDN,2008,4.9789214
SDN,2009,5.453919
SDN,2015,2.7129402
SDN,2016,2.2785072
SDN,2017,3.285804
SDN,2018,1.7789241
SDN,2019,1.6290679
SDN,2020,0.97584224
SDN,2021,0.9253773
SDN,2023,
,2023,
SUR,2023,
SWE,1960,3.7769709
SWE,1961,3.7206132
SWE,1962,3.863444
SWE,1963,3.9672773
SWE,1964,3.8661978
SWE,1965,3.9126306
SWE,1966,3.8580134
SWE,1967,3.6114519
SWE,1968,3.4765468
SWE,1969,3.4592807
SWE,1970,3.358668
SWE,1971,3.4100368
SWE,1972,3.4079645
SWE,1973,3.2785873
SWE,1974,3.2153971
SWE,1975,3.081603
SWE,1976,3.003113
SWE,1977,3.101082
SWE,1978,3.1477754
SWE,1979,3.1233573
SWE,1980,2.9234517
SWE,1981,2.9482372
SWE,1982,2.8537548
SWE,1983,2.7378225
SWE,1984,2.6719613
SWE,1985,2.6730084
SWE,1986,2.5865684
SWE,1987,2.4827962
SWE,1988,2.445516
SWE,1989,2.4327502
SWE,1990,2.462221
SWE,1991,2.3198848
SWE,1992,2.338791
SWE,1993,2.2350082
SWE,1994,2.1070323
SWE,1995,1.7425053
SWE,1996,1.4734317
SWE,1997,1.8956807
SWE,1998,1.8589814
SWE,1999,1.8521583
SWE,2000,1.8121961
SWE,2001,1.7664492
SWE,2002,1.6286522
SWE,2003,1.588163
SWE,2004,1.4340769
SWE,2005,1.4088833
SWE,2006,1.319962
SWE,2007,1.3031713
SWE,2008,1.170734
SWE,2009,1.1657413
SWE,2010,1.194499
SWE,2011,1.1085514
SWE,2012,1.1357461
SWE,2013,1.117689
SWE,2014,1.1347023
SWE,2015,1.0737414
SWE,2016,1.055958
SWE,2017,1.0325979
SWE,2018,1.040003
SWE,2019,1.0969231
SWE,2020,1.1500946
SWE,2021,1.1899264
SWE,2022,1.3314766
SWE,2023,1.5012603
SWE,2024,1.9977175
CHE,1957,2.8314319
CHE,1958,2.9884338
CHE,1959,2.7108169
CHE,1960,2.3414505
CHE,1961,2.469077
CHE,1962,2.5675676
CHE,1963,2.5163367
CHE,1964,2.5358558
CHE,1965,2.4679592
CHE,1966,2.5307932
CHE,1967,2.3823738
CHE,1968,2.1765177
CHE,1969,2.1979237
CHE,1970,2.1033475
CHE,1971,2.0525267
CHE,1972,1.9681262
CHE,1973,1.8614485
CHE,1974,1.8759744
CHE,1975,1.9007528
CHE,1976,2.162581
CHE,1977,2.0220866
CHE,1978,1.9673643
CHE,1979,2.0397995
CHE,1980,1.6786065
CHE,1981,1.6628021
CHE,1982,1.7281946
CHE,1983,1.7488056
CHE,1984,1.7012483
CHE,1985,1.8249718
CHE,1986,1.661022
CHE,1987,1.561866
CHE,1988,1.5648053
CHE,1989,1.5241654
CHE,1990,1.5721473
CHE,1991,1.5378249
CHE,1992,1.5237093
CHE,1993,1.3669643
CHE,1994,1.3322841
CHE,1995,1.3558109
CHE,1996,1.2837569
CHE,1997,1.220864
CHE,1998,1.1852039
CHE,1999,1.0862123
CHE,2000,1.0292801
CHE,2001,0.99188006
CHE,2002,0.95638835
CHE,2003,0.9266304
CHE,2004,0.8889251
CHE,2005,0.833064
CHE,2006,0.7538085
CHE,2007,0.71823233
CHE,2008,0.7224844
CHE,2009,0.73179334
CHE,2010,0.68722016
CHE,2011,0.69478226
CHE,2012,0.6690017
CHE,2013,0.71263623
CHE,2014,0.63489836
CHE,2015,0.6513411
CHE,2016,0.66475046
CHE,2017,0.6656846
CHE,2018,0.6528766
CHE,2019,0.69632435
CHE,2020,0.772559
CHE,2021,0.67289245
CHE,2022,0.6820613
CHE,2023,0.70565903
CHE,2024,0.71781206
SYR,1960,10.517747
SYR,1961,9.544917
SYR,1962,13.469985
SYR,1964,8.642972
SYR,1965,8.877953
SYR,1966,7.747176
SYR,1967,8.213962
SYR,1968,12.16488
SYR,1969,10.826169
SYR,1970,11.220589
SYR,1971,8.436291
SYR,1972,10.771565
SYR,1973,15.069466
SYR,1974,12.660146
SYR,1975,15.948924
SYR,1976,14.7259865
SYR,1977,14.5041275
SYR,1978,14.70561
SYR,1979,15.928568
SYR,1980,17.249853
SYR,1981,14.546119
SYR,1982,15.559401
SYR,1983,14.638906
SYR,1984,17.686018
SYR,1985,16.555122
SYR,1986,14.449681
SYR,1987,11.218209
SYR,1988,7.8539295
SYR,1989,7.972541
SYR,1990,6.868087
SYR,1991,10.425787
SYR,1992,8.990663
SYR,1993,7.2380996
SYR,1994,7.364143
SYR,1995,6.9496913
SYR,1996,6.041916
SYR,1997,5.8827553
SYR,1998,5.808381
SYR,1999,5.8105803
SYR,2000,5.453656
SYR,2001,5.480551
SYR,2002,5.4125013
SYR,2003,6.2483244
SYR,2004,5.5418386
SYR,2005,5.0264196
SYR,2006,4.394447
SYR,2007,4.1005435
SYR,2008,3.55234
SYR,2009,4.027708
SYR,2010,4.056142
SYR,2023,
TWN,1976,6.236315
TWN,1977,6.917674
TWN,1978,7.0192785
TWN,1979,7.584454
TWN,1980,7.2900424
TWN,1981,6.6480412
TWN,1982,6.990323
TWN,1983,6.336391
TWN,1984,5.725781
TWN,1985,6.0922427
TWN,1986,5.443372
TWN,1987,4.932791
TWN,1988,5.144774
TWN,1989,5.281335
TWN,1990,5.2228785
TWN,1991,4.966397
TWN,1992,4.6930556
TWN,1993,4.955411
TWN,1994,4.6614003
TWN,1995,4.107265
TWN,1996,4.0197396
TWN,1997,3.7236557
TWN,1998,3.2911777
TWN,1999,2.875185
TWN,2000,2.6547494
TWN,2001,2.6559799
TWN,2002,2.4380014
TWN,2003,2.3454592
TWN,2004,2.2472777
TWN,2005,2.1311169
TWN,2006,1.9674387
TWN,2007,1.998201
TWN,2008,2.1473734
TWN,2009,2.326091
TWN,2010,2.0376494
TWN,2011,2.0583
TWN,2012,2.1165295
TWN,2013,1.9427816
TWN,2014,1.847706
TWN,2015,1.8664576
TWN,2016,1.8208169
TWN,2017,1.8233979
TWN,2018,1.7429689
TWN,2019,1.8151296
TWN,2020,1.8968409
TWN,2021,1.8738482
TWN,2022,1.9660996
TWN,2023,2.1384943
TWN,2024,2.0981145
TJK,1992,0.00036571428
TJK,1993,0.0034768572
TJK,1994,0.0017198019
TJK,1995,1.0986133
TJK,1996,1.2891409
TJK,1997,1.6950951
TJK,1998,1.7130315
TJK,1999,1.3920445
TJK,2000,0.5981745
TJK,2001,0.5807839
TJK,2002,1.048837
TJK,2003,1.1187915
TJK,2004,1.1313363
TJK,2008,1.0221871
TJK,2009,0.95476854
TJK,2010,0.9528551
TJK,2011,1.0938066
TJK,2012,0.9991427
TJK,2014,1.1283851
TJK,2015,1.2819718
TJK,2016,1.2080672
TJK,2017,1.0371853
TJK,2018,1.0485653
TJK,2019,0.9969663
TJK,2020,0.94797397
TJK,2021,1.0026119
TJK,2022,1.9308962
TJK,2023,2.3964214
TJK,2024,1.8477497
TZA,1967,1.4231241
TZA,1968,1.473203
TZA,1969,1.7349776
TZA,1970,2.2999783
TZA,1971,3.0976155
TZA,1972,3.432689
TZA,1973,4.1746163
TZA,1974,5.355133
TZA,1975,5.3600545
TZA,1976,4.688972
TZA,1977,5.4766526
TZA,1978,10.109111
TZA,1979,8.5026045
TZA,1980,4.5206323
TZA,1981,5.584294
TZA,1982,5.497602
TZA,1983,5.4143195
TZA,1984,5.2475643
TZA,1985,5.3870764
TZA,1986,5.744621
TZA,1987,3.151879
TZA,1988,2.4475443
TZA,1989,2.3826356
TZA,1990,2.0464842
TZA,1991,2.1817782
TZA,1992,2.1060393
TZA,1993,1.3792784
TZA,1994,1.2941141
TZA,1995,1.6272141
TZA,1996,1.5553503
TZA,1997,1.5435445
TZA,1998,1.6019715
TZA,1999,1.4876627
TZA,2000,1.487264
TZA,2001,1.4516046
TZA,2002,1.3025985
TZA,2003,1.074307
TZA,2004,0.9946146
TZA,2005,0.8239413
TZA,2006,0.79212403
TZA,2007,0.7620646
TZA,2008,0.69827896
TZA,2009,0.757193
TZA,2010,0.89602405
TZA,2011,0.90315074
TZA,2012,0.91379935
TZA,2013,0.97236264
TZA,2014,1.015761
TZA,2015,1.0913699
TZA,2016,1.093692
TZA,2017,1.0558174
TZA,2018,1.100907
TZA,2019,1.0611328
TZA,2020,1.0771323
TZA,2021,1.1224077
TZA,2022,1.1913415
TZA,2023,1.2101136
TZA,2024,1.1546175
THA,1957,3.5759854
THA,1958,3.248622
THA,1959,3.0147676
THA,1960,2.4652648
THA,1961,2.0976768
THA,1962,2.6285467
THA,1963,2.61604
THA,1964,2.4300256
THA,1965,2.3259192
THA,1966,2.165368
THA,1967,2.426817
THA,1968,2.7545602
THA,1969,2.9913666
THA,1970,3.0652986
THA,1971,3.5609763
THA,1972,3.4742475
THA,1973,2.882243
THA,1974,2.6554384
THA,1975,2.7952328
THA,1976,3.1314209
THA,1977,3.4817734
THA,1978,3.9237142
THA,1979,4.3809195
THA,1980,4.244455
THA,1981,4.063163
THA,1982,4.1203694
THA,1983,3.953359
THA,1984,4.064439
THA,1985,4.189115
THA,1986,3.7953284
THA,1987,3.3613865
THA,1988,2.933501
THA,1989,2.684667
THA,1990,2.5942502
THA,1991,2.6450248
THA,1992,2.6574228
THA,1993,2.5248244
THA,1994,2.5023832
THA,1995,2.2737823
THA,1996,2.151525
THA,1997,2.1739225
THA,1998,1.8563682
THA,1999,1.6237977
THA,2000,1.4881116
THA,2001,1.4298851
THA,2002,1.3282795
THA,2003,1.2329056
THA,2004,1.1283566
THA,2005,0.9861918
THA,2006,0.95012325
THA,2007,1.0191892
THA,2008,1.252662
THA,2009,1.5403477
THA,2010,1.5225558
THA,2011,1.3906345
THA,2012,1.3898889
THA,2013,1.345251
THA,2014,1.379976
THA,2015,1.3373268
THA,2016,1.325167
THA,2017,1.3362762
THA,2018,1.3263935
THA,2019,1.3272982
THA,2020,1.4607793
THA,2021,1.4183686
THA,2022,1.2410527
THA,2023,1.1309417
THA,2024,1.0787609
TGO,1961,0.2655629
TGO,1962,0.546875
TGO,1963,0.8399553
TGO,1964,2.1571128
TGO,1965,1.8953857
TGO,1966,1.3374777
TGO,1967,1.3397398
TGO,1968,1.3588635
TGO,1969,1.2822354
TGO,1970,1.3683953
TGO,1971,1.4083129
TGO,1972,1.4756439
TGO,1973,1.6949153
TGO,1974,1.4919547
TGO,1975,1.8565861
TGO,1976,2.4952312
TGO,1977,3.072275
TGO,1978,2.7142856
TGO,1979,2.2490602
TGO,1980,2.1946309
TGO,1981,2.3724806
TGO,1982,2.2591767
TGO,1983,2.0969799
TGO,1984,2.18515
TGO,1985,2.5079834
TGO,1986,2.8450587
TGO,1987,3.503491
TGO,1988,3.1249087
TGO,1989,3.0940685
TGO,1990,3.1224859
TGO,1991,2.859351
TGO,1992,2.9312289
TGO,1993,4.030656
TGO,1994,2.5843108
TGO,1995,1.8575257
TGO,2003,1.3656998
TGO,2004,1.406048
TGO,2005,1.4574403
TGO,2008,1.7221862
TGO,2009,1.6380125
TGO,2010,1.658858
TGO,2011,1.5260638
TGO,2012,1.6246431
TGO,2013,1.6762054
TGO,2014,1.8182888
TGO,2015,1.6744229
TGO,2016,1.3610675
TGO,2017,1.3979795
TGO,2018,1.4683908
TGO,2019,2.3624816
TGO,2020,2.163999
TGO,2021,2.3855128
TGO,2022,4.141536
TGO,2023,3.0466952
TGO,2024,1.9987719
TKL,2023,
TON,2023,
TTO,1968,0.6703782
TTO,1969,0.6753722
TTO,1970,0.7543956
TTO,1971,0.9613213
TTO,1972,0.84194094
TTO,1973,0.68344903
TTO,1974,0.4203735
TTO,1975,0.43819928
TTO,1976,0.5044742
TTO,1977,0.48952582
TTO,1978,0.5140591
TTO,1979,0.5914012
TTO,1980,0.5921716
TTO,1981,0.5134445
TTO,1993,0.4947736
TTO,1994,0.48921943
TTO,2001,0.15563479
TTO,2002,0.21307427
TTO,2003,0.29429412
TTO,2004,0.5633269
TTO,2005,0.604538
TTO,2006,0.6212759
TTO,2007,0.5686686
TTO,2008,0.4933752
TTO,2009,0.7096586
TTO,2010,0.63521737
TTO,2011,0.5664372
TTO,2012,0.6412292
TTO,2013,0.76306903
TTO,2014,0.6563011
TTO,2015,0.7529744
TTO,2016,0.9142659
TTO,2017,0.8453764
TTO,2018,0.69474715
TTO,2019,0.7331098
TTO,2020,0.8126073
TTO,2021,0.85905707
TTO,2022,0.76563495
TTO,2023,0.95938975
TTO,2024,0.9214164
TUN,1960,2.0047874
TUN,1961,2.215909
TUN,1962,1.7296052
TUN,1963,1.5080113
TUN,1964,1.7441862
TUN,1965,1.2877185
TUN,1966,1.3174748
TUN,1967,1.4210526
TUN,1968,1.4426847
TUN,1969,1.3142351
TUN,1970,1.5616728
TUN,1971,1.475261
TUN,1972,1.4145199
TUN,1973,1.3984193
TUN,1974,1.3115389
TUN,1975,1.7399794
TUN,1976,1.8623902
TUN,1977,2.3814955
TUN,1978,2.4880228
TUN,1979,2.238193
TUN,1980,2.0287194
TUN,1981,2.481078
TUN,1982,3.6919036
TUN,1983,4.1672583
TUN,1984,2.7553415
TUN,1985,2.3355734
